Title,Organization,Price,Info
"AZ-104 Microsoft Azure Administrator en Español Marzo 2023
Conviértete en AzureAdministrator.Certifícate con el curso AZ-104 Azure Administrator! Incluye Labs + Práctica de Examen",IT Cert,"Precio actual
14,99 €
Precio original
19,99 €",11 horas en total15 clasesIntermedio
"HTML y CSS Desde Cero 2023 - Flexbox, Grid, SASS, Responsive
Desarrolla sitios web increíbles con HTML y CSS, Desde Cero hasta Profesional, Flexbox, Grid, SASS, Responsive y más",Tomb R,"Precio actual
14,99 €
Precio original
49,99 €",2 horas en total20 clasesTodos los niveles
"Git: Essential Guide
Integration Code - Version Control",Pedro Oncoy,"Precio actual
14,99 €
Precio original
24,99 €","24,5 horas en total113 clasesPrincipiante"
"Curso GNU/LINUX , Para ciberseguridad con Kali y Parrot OS
Linux para ciberseguridad",Alvaro Guerra,"Precio actual
14,99 €
Precio original
84,99 €",2 horas en total27 clasesTodos los niveles
"AWS Machine Learning Specialty (MLS-C01) en Español
Aprende servicios de AWS para crear soluciones de ML y aprueba el examen MLS-C01","Luis Muñoz, Fernando Muñoz","Precio actual
109,99 €","4,5 horas en total25 clasesTodos los niveles"
"¿Como funciona el internet?
Fundamentos de las redes",Yavuz BULUT,"Precio actual
14,99 €
Precio original
19,99 €",19 horas en total122 clasesPrincipiante
"ESRI ArcGIS Online desde cero: Curso completo
Creación de mapas online, geoportales, y aplicaciones web enfocadas en la geografía en la nube",Loles Ferrándiz,"Precio actual
14,99 €
Precio original
49,99 €","7,5 horas en total98 clasesTodos los niveles"
"SAP EDI / IDOC Completo en Español
Conviertete en experto en SAP EDI / IDOC",Jerónimo González Enríquez,"Precio actual
14,99 €
Precio original
94,99 €","3,5 horas en total42 clasesPrincipiante"
"Log Centralizado con CentOS8 - Rsyslog, logrotate y NagiosLS
Instalación y configuración básica de un Syslog Server en CentOS 8, rsyslog, logrotate e integración básica de NagiosLS",Brian De Vita,"Precio actual
14,99 €
Precio original
94,99 €","7,5 horas en total16 clasesIntermedio"
"Ciberseguridad - Seguridad informática para redes, iníciate
¡Aprende seguridad informática relacionada con las grandes redes de las empresas de manera práctica! ¡Iníciate!",Jesús Miguel Acosta Flores,"Precio actual
14,99 €
Precio original
39,99 €","1,5 horas en total9 clasesTodos los niveles"
"Blockchain Certificación Oficial BCPC de Certiprof 2023
Prepárate para los trabajos del futuro con Blockchain y la Industria 4.0. Aprueba la Certificación BCPC de Certiprof",Tiugre Palma,"Precio actual
14,99 €
Precio original
19,99 €",42 minutos en total10 clasesPrincipiante
"Aprende a reparar controles de videojuegos desde cero
Curso intensivo desde cero en electrónica enfocada a controles de videojuegos e introducción breve a consolas",Tiugre Palma,"Precio actual
14,99 €
Precio original
19,99 €","10,5 horas en total49 clasesIntermedio"
"Implementacion de Cisco DMVPN
Implementacion de Cisco DMVPN",David R,"Precio actual
14,99 €
Precio original
69,99 €","10,5 horas en total125 clasesPrincipiante"
"Curso Basico de Cadworx Plant para Principiantes
Este curso es la iniciación al Programa Cadworx Plant, uno de los mejores y mas poderosos modeladores para plantas ind.",Manuel Martín,"Precio actual
14,99 €
Precio original
94,99 €",13 horas en total36 clasesExperto
"Curso Basico de CCTV
Curso Instalador de CCTV",Darwin J. Pérez G.,"Precio actual
14,99 €
Precio original
19,99 €","4,5 horas en total42 clasesPrincipiante"
"Hacking y Pentesting: Pivoting, Tunneling y Port Fordwarding
Aprende a moverte entre segmentos de red",Tiugre Palma,"Precio actual
14,99 €
Precio original
19,99 €",6 horas en total54 clasesTodos los niveles
